product_name,actual_price,discount_percentage,brand,rating,rating_count,subcategory,category,category_median_price,brand_avg_price,brand_product_count,manufacturing_cost,brand_tier,product_type,quality_tier,price_to_cost_ratio,price_to_category_median_ratio,price_to_brand_avg_ratio,complexity_score,technology_level,feature_count,price_segment,value_score,brand_strength,premium_index,price_elasticity,estimated_units_sold,seasonal_relevance,is_new_release,rating_x_count,search_term,main_category,discounted_price,price_competitiveness_ratio,profit_margin_ratio,competitor_undercut_potential,is_budget_segment,is_mid_segment,is_premium_segment,customer_attraction_score,feature_to_price_ratio,tech_value_proposition,relative_to_lowest_quartile,value_adjusted_price,category_price_index,demand_indicator,brand_power_price_ratio,new_seller_competitive_price,sustainable_price,ideal_customer_attraction_price,market_penetration_potential,elasticity_adjusted_value
Fender Squier Acoustic Guitar Cutaway Electronics SA-105CE Natural 930307021,15064.0,21.1,Fender,3.5,177.0,acoustic guitar,Audio,4199.0,19732.375,8,5945.0,mid-range,input_device,1.0,2.0,2.8316265777566088,0.6025630467695855,0.5,1.0,8.0,premium,0.2472077375946173,18.1165240640084,2.8316265777566088,0.947867298578199,5310.0,0.2,0.0,619.5,acoustic guitar,Audio,11890.0,3.965315991328998,2.0,0.4499999999999999,0,0,1,-1.3940012583650079,0.000672834314550042,0.2521867115222876,11.901901901901901,8950.7,3.965315991328998,1.5630782169890665,0.4568746627916668,9512.0,6539.500000000001,6539.500000000001,0.05208691975075116,0.2608041631623213
Edifier R33BT 10 Watt 2.0 Channel Wireless Bluetooth Bookshelf Speaker (Black),599000.0,99.0,Edifier,4.4,33.0,bookshelf speakers,Audio,12574.5,18333.4375,16,2995.0,mid-range,input_device,1.0,2.0,0.4763608891009583,0.3267254163328617,0.5,1.0,8.0,mid-range,1.847338898163606,15.384633270452516,0.4763608891009583,0.202020202020202,990.0,0.2,0.0,145.20000000000002,bookshelf speakers,Audio,5990.0,1.997665499416375,2.0,0.4499999999999999,0,1,0,1.1384661663077649,0.001335559265442404,0.500584307178631,5.995995995995996,-5075.56,1.997665499416375,0.727212020033389,0.770130598688679,4792.0,3294.5000000000005,3294.5000000000005,1.82886550918197,9.144327545909851
"VRJTEC Bluetooth Karaoke Mic - Wireless & Multifunctional2 in 1 Microphone with Audio Recording, 12 Hours Battery Life + USB Charging + Card Slot + Aux Port (Pink - Color)",2999.0,66.7,VRJTEC,4.0,53.0,karaoke microphone,Audio,1499.0,1222.904761904762,21,499.5,mid-range,input_device,1.0,2.0,0.6664442961974649,0.8169074412990148,0.5,1.0,8.0,mid-range,1.2004004004004003,15.881167654208488,0.6664442961974649,0.2998500749625187,1590.0,0.2,0.0,212.0,karaoke microphone,Audio,999.0,0.33316658329164583,2.0,0.44999999999999996,1,0,0,1.333135498447655,0.008008008008008008,3.0015015015015014,1.0,-200.1999999999999,0.33316658329164583,6.366366366366367,4.766734855970385,799.2,549.45,849.15,0.8005337781929979,4.003335335335335
"LANDMARK BT55 Handheld Wireless Singing Mic Multi-Function Bluetooth Karaoke Microphone with Inbuilt Bluetooth Speaker, Recorder for Smart Phones, Laptop, Tablet - Golden",2799.0,51.8,LANDMARK,3.9,595.0,karaoke microphone,Audio,1499.0,1424.0,2,674.5,mid-range,input_device,1.0,2.0,0.8999332888592395,0.9473314606741572,0.5,1.0,8.0,mid-range,0.8667309117865085,24.91538948162796,0.8999332888592395,0.3861003861003861,17850.0,0.2,0.0,2320.5,karaoke microphone,Audio,1349.0,0.4498916124729031,2.0,0.44999999999999996,0,1,0,1.111374900242544,0.005930318754633061,2.2227575982209045,1.3503503503503504,179.78,0.4498916124729031,51.60489251297257,5.538087128292175,1079.2,741.95,849.15,0.4490031518722535,2.244833061527057
LipiWorld SA-D20 SA-D40 SA-D10 SA-WMS10 SA-WID7 Multimedia Speaker System Remote Compatible with Sony (RMANU156),499.0,42.9,Sony,3.7,195.0,home theater system,Audio,2199.0,5821.222222222223,9,142.5,mid-range,input_device,1.0,2.0,0.1296043656207367,0.0489587906319787,0.5,1.0,8.0,budget,5.709684210526315,19.510098366685863,0.1296043656207367,0.4662004662004662,5850.0,0.2,0.0,721.5,home theater system,Audio,285.0,0.09504752376188094,2.0,0.45,1,0,0,6.02987467174423,0.028070175438596492,10.521052631578947,0.2852852852852853,-1342.2599999999998,0.09504752376188094,75.94736842105263,20.52667717631844,228.0,156.75,849.15,2.4486421263579787,12.247272631578946
Ahuja Karaoke Microphone Aud54,735.0,8.4,Ahuja,3.8,1734.0,karaoke microphone,Audio,1499.0,673.0,1,336.5,mid-range,input_device,1.0,2.0,0.4489659773182121,1.0,0.5,1.0,8.0,budget,1.6927786032689451,28.34110739789385,0.4489659773182121,1.0,52020.0,0.2,0.0,6589.2,karaoke microphone,Audio,673.0,0.22444555611138903,2.0,0.44999999999999996,1,0,0,2.1147114246731036,0.01188707280832095,4.455423476968797,0.6736736736736737,-466.24000000000007,0.22444555611138903,293.72362555720656,12.62716352638703,538.4,370.15000000000003,849.15,0.142792208711122,1.6927786032689451
"Boult x Mustang Derby Truly Wireless in Ear Earbuds with 100H Playtime, App Support, Dual Device Pairing, 4 Clear Calling ENC Mics, 45ms Low Latency, Made in India, IPX5 Ear Buds TWS Bluetooth 5.4",5999.0,75.0,Boult,3.8,1681.0,wireless earbuds,Audio,1299.0,1127.0357142857142,28,749.5,mid-range,input_device,1.0,2.0,1.153964588144727,1.3300377095414648,0.5,1.0,8.0,mid-range,0.6585990660440294,28.22314770695274,1.153964588144727,0.2666666666666666,50430.0,0.2,0.0,6387.799999999999,wireless earbuds,Audio,1499.0,0.49991662497915623,2.0,0.44999999999999996,0,1,0,0.9405731219830626,0.00533689126084056,2.0003335557038024,1.5005005005005005,511.75999999999993,0.49991662497915623,127.84122748499,5.64557094058024,1199.2,824.45,849.15,0.4940316381393786,2.4697464976651107
Fender Acoustic Guitar with Cutaway Electronics CD60SCE Mahogany 970113022,31172.0,25.3,Fender,4.3,247.0,acoustic guitar,Audio,4199.0,19732.375,8,11650.0,mid-range,input_device,1.0,2.0,5.548940223862824,1.1808005878663872,0.5,1.0,8.0,premium,0.1549845493562232,23.690369847500303,5.548940223862824,0.7905138339920948,7410.0,0.2,0.0,1062.1,acoustic guitar,Audio,23300.0,7.770551942637986,2.0,0.4499999999999999,0,0,1,-3.283790036901946,0.00034334763948497857,0.12869098712446353,23.323323323323322,19688.86,7.770551942637986,1.3675107296137339,0.30487370810184405,18640.0,12815.000000000002,12815.000000000002,0.03913891866201042,0.19605545493562235
URBAN TOYS Keys Piano Keyboard Electronic Organ Multi-Function Portable with Microphone - Black | Digital Keyboard for Beginner & Professional | (37 Keys),1499.0,53.4,URBAN,3.2,36.0,digital piano,Audio,3859.0,699.0,1,349.5,mid-range,input_device,1.0,2.0,0.1811350090697071,1.0,0.5,1.0,8.0,budget,3.533276108726753,11.467260603059552,0.1811350090697071,0.3745318352059925,1080.0,0.2,0.0,115.2,digital piano,Audio,699.0,0.23311655827913957,2.0,0.44999999999999996,1,0,0,3.632845639118184,0.011444921316165951,4.289699570815451,0.6996996996996997,-1770.7600000000002,0.23311655827913957,4.944206008583691,4.919110288737348,559.2,384.45000000000005,849.15,1.8856710386800548,9.433847210300431
HITORE Home Theater Remote Control Compatible for 10 in 1 Universal Home Theater System | Home Theater Remote No-Please Match The Image with Your Old Remote,1199.0,75.1,HITORE,0.0,0.0,home theater system,Audio,2199.0,299.0,1,149.5,mid-range,input_device,1.0,2.0,0.1359708958617553,1.0,0.5,1.0,8.0,budget,0.0,0.0,0.1359708958617553,0.2663115845539281,0.0,0.2,0.0,0.0,home theater system,Audio,299.0,0.09971652492913123,2.0,0.44999999999999996,1,0,0,-0.049858262464565616,0.026755852842809364,10.028428093645486,0.2992992992992993,299.0,0.09971652492913123,0.0,0.0,239.20000000000002,164.45000000000002,849.15,0.0,0.0
"Yamaha F280 Acoustic Rosewood Guitar (Natural, Beige)",7990.0,6.3,Yamaha,4.2,3327.0,acoustic guitar,Audio,4199.0,10009.6,5,3744.5,mid-range,input_device,1.0,2.0,1.7835198856870684,0.7481817455242966,0.5,1.0,8.0,mid-range,0.4709787688609961,34.06127035927761,1.7835198856870684,1.0,99810.0,0.2,0.0,13973.4,acoustic guitar,Audio,7489.0,2.497582124395531,2.0,0.4499999999999999,0,1,0,-0.13584661317862134,0.0010682334089998666,0.4003872346107624,7.496496496496497,3961.84,2.497582124395531,55.97569768994525,1.3637697846480692,5991.200000000001,4118.950000000001,4118.950000000001,0.02953196035035782,0.4709787688609961
"RUIZHI 2 x 50W + 100W Subwoofer Amplifier Board 2.1 Channel with Treble and Bass Control, TPA3116 Dual Chip, DC 12-24V Inputs, Bluetooth and AUX",4999.0,50.0,RUIZHI,4.3,260.0,amplifier,Audio,1890.0,2499.0,1,1249.5,mid-range,input_device,1.0,2.0,1.3222222222222222,1.0,0.5,1.0,8.0,mid-range,0.6504201680672269,23.910931013366767,1.3222222222222222,0.4,7800.0,0.2,0.0,1118.0,amplifier,Audio,2499.0,0.8334167083541771,2.0,0.44999999999999996,0,1,0,0.6843701988916104,0.003201280512204882,1.1998799519807923,2.5015015015015014,873.5999999999999,0.8334167083541771,13.421368547418968,2.869024675613455,1999.2,1374.45,1374.45,0.32527513906142574,1.6260504201680672
"CALANDIS™ DJ Controller Storage Bag Scratch Resistant Portable Turntable Carrying Case | Cases, Racks & Bags | Pro Audio Equipment | Musical Instruments & Gear",11522.0,37.2,CALANDIS™,0.0,0.0,dj controller,Audio,8419.78,10379.166666666666,6,3618.0,mid-range,input_device,1.0,2.0,0.8594048775621215,0.6971657968687275,0.5,1.0,8.0,mid-range,0.0,0.0,0.8594048775621215,0.5376344086021505,0.0,0.2,0.0,0.0,dj controller,Audio,7236.0,2.413206603301651,2.0,0.44999999999999996,0,1,0,-1.2066033016508255,0.001105583195135434,0.4143864013266998,7.243243243243243,7236.0,2.413206603301651,0.0,0.0,5788.8,3979.8,3979.8,0.0,0.0
"MX Speaker Cable High Performance Red & Black 14 WIRE = 24 AWG - 50 meters Coil - Premium Speaker Wires for Home Theater Systems, Speakers, Vehicles, Car Audio, Amplifiers, Hi-Fis, Receivers Etc. (1)",518.0,3.7,Generic,3.3,51.0,home theater system,Audio,2199.0,1361.5,4,249.5,mid-range,input_device,1.0,2.0,0.2269213278763074,0.3665075284612559,0.5,1.0,8.0,mid-range,2.9084969939879755,12.975024587990276,0.2269213278763074,1.0,1530.0,0.2,0.0,168.29999999999998,home theater system,Audio,499.0,0.1664165416041354,2.0,0.4499999999999999,1,0,0,3.0698339323586206,0.01603206412825651,6.009018036072144,0.4994994994994995,-952.3399999999998,0.1664165416041354,10.118236472945892,7.796715676771311,399.20000000000005,274.45000000000005,849.15,0.10668232217330423,2.9084969939879755
amazon basics Lavalier Auxiliary Omnidirectional Microphone | 3.5mm Jack | 78-Inch Chord (Black),1099.0,72.2,amazon,3.3,313.0,condenser microphone,Audio,2899.0,649.6666666666666,3,153.0,mid-range,input_device,1.0,2.0,0.1055536391859261,0.4710107747562853,0.5,1.0,8.0,budget,6.252745098039215,18.962470528782504,0.1055536391859261,0.2770083102493074,9390.0,0.2,0.0,1032.9,condenser microphone,Audio,306.0,0.10205102551275638,2.0,0.44999999999999996,1,0,0,6.559112458833513,0.026143790849673203,9.799019607843137,0.3063063063063063,-1607.3399999999997,0.10205102551275638,101.26470588235294,18.581362052468737,244.8,168.3,849.15,4.511762386483255,22.572409803921573
"Violin Pickup, 3m 6.35mm Audio Jack Clip-on Microphone Piezo Violin Acoustic Guitar Pickup",2832.0,49.6,Violin,3.8,47.0,acoustic guitar,Audio,4199.0,2832.0,1,1416.0,mid-range,input_device,1.0,2.0,0.6744462967373184,1.0,0.5,1.0,8.0,mid-range,1.1268502824858757,14.630560886498222,0.6744462967373184,0.5,1410.0,0.2,0.0,178.6,acoustic guitar,Audio,2832.0,0.9444722361180591,2.0,0.44999999999999996,0,1,0,0.9303618940777383,0.002824858757062147,1.058792372881356,2.834834834834835,-359.24,0.9444722361180591,1.8919491525423728,1.5490726277600604,2265.6,1557.6000000000001,1557.6000000000001,0.0,2.2537005649717514
"Boult Audio Curve Max Bluetooth Earphones with 100H Playtime, Clear Calling ENC Mic, Dual Device Connectivity, Lowest Latency Gaming, 13mm Bass Driver, Made in India Neckband Wireless Earphone (Black)",5499.0,83.7,Boult,3.7,110503.0,earphones,Audio,449.0,611.2727272727273,11,449.5,mid-range,input_device,1.0,2.0,2.002227171492205,1.4707019631171925,0.5,1.0,8.0,mid-range,0.3695884315906563,42.9673524109029,2.002227171492205,0.2389486260454002,3315090.0,0.2,0.0,408861.1,earphones,Audio,899.0,0.2998165749541437,2.0,0.44999999999999996,1,0,0,1.0295021303198892,0.008898776418242492,3.3353726362625142,0.8998998998998999,566.7399999999999,0.2998165749541437,11937.452314792905,14.331213148397369,719.2,494.45000000000005,849.15,0.3091665367006763,1.5467275862068968
"Hercules Stream 200 XLR, Pro Audio Mixer for Advanced Content Creators, Streaming, and Gaming, with XLR Mic Pre-Amp, LCD Screen, 4 Actions Buttons and Customizable Interface. Compatible with PC",39990.0,15.0,Hercules,3.6,26.0,dj controller,Audio,8419.78,18055.83333333333,12,16999.5,mid-range,input_device,1.0,2.0,4.037991491464148,1.882992569345087,0.5,1.0,8.0,premium,0.1783064678372893,11.729147536877337,4.037991491464148,1.0,780.0,0.2,0.0,93.6,dj controller,Audio,33999.0,11.338669334667333,2.0,0.44999999999999996,0,0,1,-5.269964507603401,0.00023530103826583136,0.08819377040501192,34.033033033033036,27936.7584,11.338669334667333,0.0825906644313068,0.10344377449138709,27199.2,18699.45,18699.45,0.026712529352668164,0.1783064678372893
"Boult Audio Z40 Pro with 100H Playtime, Quad Mic ENC, 45ms Low Latency Gaming, Premium Rubber Grip Case, 13mm Bass Drivers, Made in India TWS Bluetooth 5.3 Truly Wireless in Ear Earbuds (Jungle)",5499.0,76.4,Boult,3.8,33164.0,wireless earbuds,Audio,1299.0,1127.0357142857142,28,649.5,mid-range,input_device,1.0,2.0,1.0,1.152581043825459,0.5,1.0,8.0,mid-range,0.76,39.55503687109721,1.0,0.2617801047120419,994920.0,0.2,0.0,126023.2,wireless earbuds,Audio,1299.0,0.4332166083041521,2.0,0.44999999999999996,0,1,0,1.2889004769588437,0.006158583525789068,2.308314087759815,1.3003003003003002,311.76,0.4332166083041521,2910.4665127020785,9.13054488514126,1039.2,714.45,849.15,0.5804691762138571,2.9032
"(Refurbished) Audio Array AM-C3a Unidirectional Dynamic Handheld Karaoke Microphone | 20Hz - 20kHz Response | Karaoke Singing, Public Meetings, Studio Recording, Live Sound, Party (no Cable Included)",786.0,15.0,(Refurbished),0.0,0.0,karaoke microphone,Audio,1499.0,1396.0,2,334.0,mid-range,input_device,1.0,2.0,0.4456304202801868,0.4785100286532951,0.5,1.0,8.0,budget,0.0,0.0,0.4456304202801868,1.0,0.0,0.2,0.0,0.0,karaoke microphone,Audio,668.0,0.22277805569451392,2.0,0.44999999999999996,1,0,0,-0.11138902784725696,0.011976047904191617,4.48877245508982,0.6686686686686687,668.0,0.22277805569451392,0.0,0.0,534.4,367.40000000000003,849.15,0.0,0.0
"JYX Wireless Microphone for Singing, Professional UHF Metal Handheld Dynamic Mic System with Rechargeable Receiver 1/4''(6.35mm) Plug, for PC Amplifier,YouTube,Karaoke Speaker,Party,Speech",10707.32,59.0,JYX,3.9,1007.0,karaoke microphone,Audio,1499.0,8897.25,4,2195.0,mid-range,input_device,1.0,2.0,2.928619079386257,0.4934108853859338,0.5,1.0,8.0,premium,0.2663371298405467,26.967450481602395,2.928619079386257,0.3389830508474576,30210.0,0.2,0.0,3927.3,karaoke microphone,Audio,4390.0,1.4640653660163414,2.0,0.45,0,1,0,0.04257021343310918,0.0018223234624145787,0.6830296127562643,4.394394394394395,3220.78,1.4640653660163414,26.838041002277905,1.8419567259472616,3512.0,2414.5,2414.5,0.15713893645508703,0.7856945330296128
"Audio Array AM-C42 Plug & Play Noise Cancelling USB Condenser Microphone with Mute Button/Echo/Volume Knob | Kit with Boom Arm & Wind Filter | Karaoke, Gaming, Skype, Podcast | Mac/PC/Mobile",5999.0,55.0,Noise,3.4,72.0,karaoke microphone,Audio,1499.0,4012.0,7,1349.5,mid-range,input_device,1.0,2.0,1.800533689126084,0.6727318045862413,0.5,1.0,8.0,mid-range,0.377665802148944,14.540664804654588,1.800533689126084,0.3636363636363636,2160.0,0.2,0.0,244.8,karaoke microphone,Audio,2699.0,0.9001167250291813,2.0,0.44999999999999996,0,1,0,0.20166086373775505,0.0029640607632456465,1.1109670248240089,2.7017017017017015,1679.6799999999998,0.9001167250291813,2.7210077806595034,1.6154199116990287,2159.2000000000003,1484.45,1484.45,0.2077508163179722,1.0385809559095962
"Shure MVX2U XLR-to-USB Digital Interface with Headphone Jack, Integrated Pre-amp with 60dB Gain Control, Zero-Latency Monitoring, 48V Phantom Power, ShurePlus Desktop App, 1m USB-C Cable",13500.0,9.5,Shure,4.5,387.0,audio interface,Audio,7218.5,10481.34,2,6109.5,mid-range,input_device,1.0,2.0,1.6927339474960172,1.1657860540732388,0.5,1.0,8.0,mid-range,0.5316842622145839,26.81291111863402,1.6927339474960172,1.0,11610.0,0.2,0.0,1741.5,audio interface,Audio,12219.0,4.0750375187593795,2.0,0.44999999999999996,0,0,1,-1.0004813925471099,0.0006547180620345364,0.24539651362631967,12.23123123123123,5722.349999999999,4.0750375187593795,4.275718143874294,0.6579794908685171,9775.2,6720.450000000001,6720.450000000001,0.05045092888125052,0.5316842622145839
"Ekaaz Rca Cable 3.5Mm Aux To Rca Audio Cable Male 2 Rca To Aux Headphone Jack Phono Y Splitter Lead Compatible For Hifi Amplifier Dj Controller Speaker Car Stereo Turntable Soundbar (Yellow, 6 Feet)",799.0,64.6,Ekaaz,4.4,5.0,dj controller,Audio,8419.78,283.0,1,141.5,mid-range,input_device,1.0,2.0,0.0336113295121725,1.0,0.5,1.0,8.0,budget,26.18164805653711,7.081526814710042,0.0336113295121725,0.3095975232198142,150.0,0.2,0.0,22.0,dj controller,Audio,283.0,0.0943805235951309,2.0,0.44999999999999996,1,0,0,17.785434131542676,0.028268551236749116,10.595406360424029,0.2832832832832833,-6485.8948,0.0943805235951309,2.3321554770318023,7.503165425409209,226.4,155.65,849.15,12.066422851976549,59.026851422696204
SECRET DESIRE SPDIF Toslink FIBER Patch Cable Male Audio Cable for Musical Instrument 1m,1699.0,44.3,SECRET,0.0,0.0,digital piano,Audio,3859.0,2235.833333333333,6,473.0,mid-range,input_device,1.0,2.0,0.2451412282974863,0.4231084606783451,0.5,1.0,8.0,budget,0.0,0.0,0.2451412282974863,0.4514672686230249,0.0,0.2,0.0,0.0,digital piano,Audio,946.0,0.3154910788727697,2.0,0.44999999999999996,1,0,0,-0.15774553943638486,0.008456659619450317,3.169661733615222,0.9469469469469469,946.0,0.3154910788727697,0.0,0.0,756.8000000000001,520.3000000000001,849.15,0.0,0.0
"Ancable 6-Feet USB B MIDI Cable for Instruments,USB 2.0 Type A to Type B Printer Cable Cord Compatible with Piano,Midi Controller,Midi Keyboard,Audio Interface Recording,USB Microphone & More,Black",4308.0,70.7,Ancable,4.6,2148.0,digital piano,Audio,3859.0,1261.0,1,630.5,mid-range,input_device,1.0,2.0,0.3267685928997149,1.0,0.5,1.0,8.0,mid-range,2.8154480570975418,35.292545295892275,0.3267685928997149,0.2828854314002829,64440.0,0.2,0.0,9880.8,digital piano,Audio,1261.0,0.4205436051359013,2.0,0.44999999999999996,0,1,0,3.2703482403776922,0.006344171292624901,2.3778747026169706,1.2622622622622623,-2289.28,0.4205436051359013,235.07057890563044,8.392125065006582,1008.8000000000001,693.5500000000001,849.15,1.9913347794745149,9.95260888183981
VAULT CCM-260 Condenser Cardioid Microphone with Shockmount and XLR Cable,6599.0,33.3,VAULT,3.9,16.0,condenser microphone,Audio,2899.0,3189.0,2,2199.5,mid-range,input_device,1.0,2.0,1.5174197999310106,1.3794292881781125,0.5,1.0,8.0,mid-range,0.5140304614685156,10.813096016735146,1.5174197999310106,0.6006006006006006,480.0,0.2,0.0,62.4,condenser microphone,Audio,4399.0,1.4670668667667166,2.0,0.44999999999999996,0,1,0,-0.01570445043345059,0.0018185951352580132,0.6816321891338941,4.403403403403403,2137.7799999999997,1.4670668667667166,0.4255512616503751,0.7370554309202169,3519.2000000000003,2419.4500000000003,2419.4500000000003,0.17136945222469074,0.8558607183450785
"MAONO AU-PM471TS Condenser USB Microphone for PC, with Metal Pop Filter, Tripod, Gain Knob & 0-Latency Monitoring for YouTube, Podcasting, Streaming",4499.0,33.4,MAONO,4.1,282.0,condenser microphone,Audio,2899.0,3463.865555555556,9,1498.5,mid-range,input_device,1.0,2.0,1.0338047602621594,0.8652183382791031,0.5,1.0,8.0,mid-range,0.7931865198531864,23.131818990846263,1.0338047602621594,0.5988023952095809,8460.0,0.2,0.0,1156.1999999999998,condenser microphone,Audio,2997.0,0.9994997498749375,2.0,0.44999999999999996,0,1,0,0.729410810151425,0.002669336002669336,1.0005005005005005,3.0,619.8200000000003,0.9994997498749375,11.573573573573574,2.3143396477828664,2397.6,1648.3500000000001,1648.3500000000001,0.2648068799332043,1.3246214881548213
"IK Multimedia iRig 2 guitar interface adaptor for iPhone, iPod touch, iPad, Mac and Android",5000.0,5.2,Generic,4.2,14381.0,digital audio workstation,Audio,5640.0,1509.4,5,2369.5,mid-range,input_device,1.0,2.0,0.8402482269503546,3.139658142308202,0.5,1.0,8.0,mid-range,0.9997045790251108,40.2093853135228,0.8402482269503546,1.0,431430.0,0.2,0.0,60400.2,digital audio workstation,Audio,4739.0,1.5804568951142237,2.0,0.44999999999999996,0,1,0,0.9673176658341934,0.0016881198565098122,0.632728423718084,4.743743743743743,1.3999999999999928,1.5804568951142237,382.36041358936484,2.544162098809836,3791.2000000000003,2606.4500000000003,2606.4500000000003,0.052184579025110804,0.9997045790251108
"Drumstone (𝗦𝗽𝗲𝗰𝗶𝗮𝗹 𝟱 𝗬𝗲𝗮𝗿𝘀 𝗪𝗮𝗿𝗿𝗮𝗻𝘁𝘆) Mini Clip MP3 Player with 8GB Memory Card & Earphones, Lossless Sound, Long Battery Life, Ultra-Light & Portable",1999.0,60.0,Drumstone,5.0,3.0,portable mp3 player,Audio,2650.0,634.2,5,399.5,mid-range,input_device,1.0,2.0,0.3015094339622641,1.259854935351624,0.5,1.0,8.0,budget,3.3166458072590737,5.493061443340549,0.3015094339622641,0.3333333333333333,90.0,0.2,0.0,15.0,portable mp3 player,Audio,799.0,0.26646656661664164,2.0,0.44999999999999996,1,0,0,3.2869423362105032,0.010012515644555695,3.7528160200250316,0.7997997997997998,-1850.9999999999998,0.26646656661664164,0.5632040050062578,2.0614448983550235,639.2,439.45000000000005,849.15,1.990982975843366,9.949937421777221
ATORSE™ Baby Piano Toy Piano Keyboard Musical Sound Toys for Kids 1-6 Years Old Hippo|Toys & Hobbies | Educational | Music & Art,2299.0,38.0,ATORSE™,0.0,0.0,digital piano,Audio,3859.0,1443.5,2,712.5,mid-range,input_device,1.0,2.0,0.3692666493910339,0.9871839279528922,0.5,1.0,8.0,mid-range,0.0,0.0,0.3692666493910339,0.5263157894736842,0.0,0.2,0.0,0.0,digital piano,Audio,1425.0,0.4752376188094047,2.0,0.4499999999999999,0,1,0,-0.23761880940470234,0.005614035087719298,2.1042105263157898,1.4264264264264264,1425.0,0.4752376188094047,0.0,0.0,1140.0,783.7500000000001,849.15,0.0,0.0
"Focusrite Scarlett 2i2 Studio 4th Gen USB Audio Interface Bundle for the Songwriter with Condenser Microphone and Headphones for Recording, Streaming, and Podcasting",36256.0,5.1,Focusrite,4.6,269.0,audio interface,Audio,7218.5,29068.454545454544,11,17199.5,mid-range,input_device,1.0,2.0,4.765394472535846,1.1833790457009004,0.5,1.0,8.0,premium,0.1930585191429983,25.735672346168457,4.765394472535846,1.0,8070.0,0.2,0.0,1237.4,audio interface,Audio,34399.0,11.472069368017342,2.0,0.44999999999999996,0,0,1,-5.057926187933877,0.000232564900142446,0.08716823163464053,34.433433433433436,27757.98,11.472069368017342,1.079159277885985,0.2243333048344025,27519.2,18919.45,18919.45,0.009888285250677075,0.1930585191429983
"(Refurbished) Numark DJ2GO2 Touch | Compact 2 Deck USB DJ Controller For Serato DJ with a Mixer/Crossfader, Audio Interface and Touch Capacitive Jog Wheels",6399.0,12.2,(Refurbished),2.8,3.0,dj controller,Audio,8419.78,8565.666666666666,3,2809.0,mid-range,input_device,1.0,2.0,0.6672383363935874,0.6558742265634121,0.5,1.0,8.0,mid-range,0.8392803132787469,3.076114408270707,0.6672383363935874,1.0,90.0,0.2,0.0,8.399999999999999,dj controller,Audio,5618.0,1.8736034684008671,2.0,0.45,0,1,0,-0.03954472605622639,0.001423994304022784,0.5337308650765397,5.623623623623623,902.9232000000002,1.8736034684008671,0.044855820576717685,0.16418172042007323,4494.400000000001,3089.9,3089.9,0.102434431109658,0.8392803132787469
Solid State Logic SSL 2 MKII - 2x2 USB Audio Interface,28499.0,49.6,Solid,4.6,17.0,audio interface,Audio,7218.5,38599.5,4,14249.5,mid-range,input_device,1.0,2.0,3.9480501489229054,0.7383256259796112,0.5,1.0,8.0,premium,0.2330264219797185,13.032781382658593,3.9480501489229054,0.5,510.0,0.2,0.0,78.19999999999999,audio interface,Audio,28499.0,9.504418876104719,2.0,0.44999999999999996,0,0,1,-4.2735492426866175,0.00028071160391592687,0.10521421804273834,28.52752752752753,21857.980000000003,9.504418876104719,0.08231867784834555,0.1371233902098382,22799.2,15674.45,15674.45,0.0,0.466052843959437
"DIGIMORE UHF Wireless Microphone - Portable Cordless Microphone Set with Headset Mic, Bodypack Transmitter, Receiver – Karaoke, Conference, Stage Performances, Wedding, DJ, Party, Speech (D-341)",3999.0,50.0,DIGIMORE,4.0,124.0,acoustic guitar,Audio,4199.0,1999.0,1,999.5,mid-range,input_device,1.0,2.0,0.4760657299356989,1.0,0.5,1.0,8.0,mid-range,1.6804402201100552,19.28112626242015,0.4760657299356989,0.4,3720.0,0.2,0.0,496.0,acoustic guitar,Audio,1999.0,0.6666666666666666,2.0,0.44999999999999996,0,1,0,1.7105055857890805,0.00400200100050025,1.5,2.001001001001001,-1360.2000000000005,0.6666666666666666,7.443721860930466,2.8921689393630223,1599.2,1099.45,1099.45,0.84043021760943,4.201100550275138
"HiperAds HDMI Splitter 1 in 2 Out - 1x2 HDMI Display Duplicate/Mirror - Powered Splitter Full HD 1080P, 4K @ 30Hz (One Input to Two Outputs) - USB Cable Included - 1 Source to 2 Identical Displays",1999.0,75.0,HiperAds,0.0,0.0,digital audio workstation,Audio,5640.0,499.0,1,249.5,mid-range,input_device,1.0,2.0,0.0884751773049645,1.0,0.5,1.0,8.0,budget,0.0,0.0,0.0884751773049645,0.2666666666666666,0.0,0.2,0.0,0.0,digital audio workstation,Audio,499.0,0.1664165416041354,2.0,0.4499999999999999,1,0,0,-0.0832082708020677,0.01603206412825651,6.009018036072144,0.4994994994994995,499.0,0.1664165416041354,0.0,0.0,399.20000000000005,274.45000000000005,849.15,0.0,0.0
"kh DJ Light Mixing Controller Disco 240-192 Channels, 24 Scanner, 40 Steps for Stage Lighting, DJ Lights, Par Lights, Moving Head Lights and Pubs",9999.0,40.0,Generic,0.0,0.0,dj controller,Audio,8419.78,14949.4825,12,2999.5,mid-range,input_device,1.0,2.0,0.7124889248887738,0.4012847936375055,0.5,1.0,8.0,mid-range,0.0,0.0,0.7124889248887738,0.5,0.0,0.2,0.0,0.0,dj controller,Audio,5999.0,2.00066700016675,2.0,0.44999999999999996,0,1,0,-1.000333500083375,0.0013335555925987664,0.49983330555092514,6.005005005005005,5999.0,2.00066700016675,0.0,0.0,4799.2,3299.4500000000003,3299.4500000000003,0.0,0.0
